#AC_NUM,ACID,TRACK_CNT,ST_TIME,END_TIME,ORIG_TRACK_CNT,ORIG_ST_TIME,ORIG_END_TIME,TRACK_QSTAT,MAX_X,MIN_X,MAX_Y,MIN_Y,MAX_Z,MIN_Z,AC_EQUIP,AC_TYPE,DEST_FIX,FLIGHT_TYPE,ORIGIN_FIX,PRM_ID,GAP_VALUE,MAX_X_SMO,MIN_X_SMO,MAX_Y_SMO,MIN_Y_SMO,MAX_Z_SMO,MIN_Z_SMO,TOD_TIME,TOC_TIME,TOC_ALT,END_CENTER,START_CENTER,END_CENTER_TIME,START_CENTER_TIME
69,AAL1448_486,115,60640,61780,97,60636,61788,0,243.2,118.6,573.033,526.3,39000,8566,Q,B738,DCA,ARR,ORD,-1,0,242.525,119.839,572.645,526.3,38981,8664,61020,-1,99900,n/a,ZOB,61170,60690
70,AAL144_042,138,5760,7130,115,5756,7136,0,241.004,94.033,572.617,541.1,39000,4600,Q,B738,IAD,ARR,LAX,-1,0,240.503,94.991,572.358,541.211,39000,4727,-1,-1,99900,n/a,ZOB,6530,5940
71,AAL1464_418,433,71840,76160,348,71832,76164,0,384.8,173,601.25,141,39000,10000,Q,B752,LGA,OVR,MIA,-1,0,384.01,173.322,600.567,141.853,39000,10000,-1,-1,99900,n/a,ZJX,75910,72160
72,AAL1466_408,377,49360,53120,311,49356,53124,0,412.2,61.2,624.6,291.8,33000,29166,Q,MD83,BOS,OVR,DFW,-1,0,411.312,62.059,623.821,292.202,33000,29539,53010,-1,99900,n/a,ZTL,52520,49650
73,AAL1472_692,385,58940,62780,319,58932,62784,0,406.167,221.2,585.733,155.834,39000,13700,Q,B762,JFK,OVR,MIA,-1,0,405.409,221.372,585.607,156.761,39000,13943,62550,-1,99900,n/a,ZJX,62190,59040
74,AAL1478_368,425,67600,71840,351,67596,71844,0,404.383,208.967,623.168,135.867,39000,37000,Q,B738,CYUL,UNK,MIA,-1,0,404.222,209.011,621.97,137.034,39000,37000,-1,68770,39000,n/a,ZJX,71240,67840
75,AAL1483_931,213,62340,64460,178,62340,64464,0,241.366,69.833,517.1,344.3,36100,7600,Q,B738,DFW,DEP,IAD,-1,0,241.289,70.69,516.133,345.066,36033,8042,-1,63250,32000,n/a,ZDC,63860,62550
76,AAL149_817,173,53340,55060,144,53340,55068,0,238.6,55.034,523.6,517.867,36000,3900,Q,B738,LAX,DEP,IAD,-1,0,238.2,55.879,523.108,517.94,36000,4325,-1,54640,36000,n/a,ZDC,54460,53550
77,AAL1500_434,277,13860,16620,230,13856,16628,0,355.068,36.367,576.767,444.333,33000,3700,Q,MD82,PHL,OVR,DFW,-1,0,354.643,37.421,576.613,444.64,33000,3860,16340,-1,99900,n/a,ZID,16020,14030
78,AAL1510_592,392,62990,66900,323,62988,66900,0,405.1,212.05,628.7,195.234,39000,4800,Q,B752,LGA,OVR,MIA,-1,0,404.858,212.271,627.967,196.731,39000,5042,65570,-1,99900,n/a,ZJX,66300,63020
79,AAL1527_298,229,70240,72520,187,70236,72528,0,301.733,65.533,596.333,504.067,32000,28633,Q,MD82,DFW,OVR,EWR,-1,0,301.049,66.311,595.897,504.188,32000,28747,72150,70470,32000,n/a,ZNY,71920,70500
80,AAL1544_503,125,84810,86050,103,84804,86052,0,248.234,112.8,580.95,525.75,36500,8000,Q,B738,DCA,ARR,ORD,-1,0,247.489,113.574,580.36,525.92,36354,8023,85200,-1,99900,n/a,ZOB,85450,84880
81,AAL1548_089,179,78400,80180,148,78396,80184,0,249.735,31.598,526.533,463.599,33100,8000,Q,MD82,DCA,ARR,DFW,-1,0,249.033,32.86,526.312,464.138,33100,8063,78930,-1,99900,n/a,ZID,79580,78480
82,AAL1551_873,188,790,2660,156,788,2660,0,264.9,61.6,574.467,503.3,31983,30000,Q,MD82,BNA,OVR,LGA,-1,0,263.993,62.767,573.925,503.533,31877,30000,-1,-1,99900,n/a,ZDC,2060,790
83,AAL1552_689,154,59190,60720,129,59184,60720,0,132,85.8,596.1,399.3,39000,35000,Q,B738,CYYZ,UNK,MIA,-1,0,131.65,85.969,594.742,400.338,39000,35000,60490,-1,99900,n/a,ZTL,60120,59360
84,AAL1562_659,193,80760,82680,161,80760,82680,0,147,104.9,601.7,348.2,39000,37000,Q,B738,CYYZ,UNK,MIA,-1,0,146.792,105.083,600.342,349.533,39000,37000,-1,81670,39000,n/a,ZTL,82080,80800
85,AAL1565_376,266,41540,44190,221,41532,44196,0,301.733,102.9,574.933,316.549,38000,31566,Q,B752,MIA,OVR,LGA,-1,0,301.115,103.24,574.492,317.336,38000,31746,-1,41670,34000,n/a,ZNY,43590,41600
86,AAL1572_592,136,55890,57240,111,55884,57240,0,223.1,102.2,574.75,511.3,41000,5900,Q,B738,IAD,ARR,DFW,-1,0,222.408,102.93,574.658,511.492,40862,6150,56340,-1,99900,n/a,ZOB,56640,55910
87,AAL1582_054,203,130,2150,170,128,2156,0,421.202,338.35,596.352,371.15,35000,9850,Q,B763,JFK,UNK,MDSD,-1,0,420.818,338.608,595.943,372.384,35000,10038,1770,-1,99900,n/a,ZDC,1550,130
88,AAL1600_862,194,57990,59920,161,57984,59928,0,245.233,25.85,526.483,451.45,35000,8333,Q,MD82,DCA,ARR,DFW,-1,0,244.592,26.428,526.392,451.65,35000,8594,-1,-1,99900,n/a,ZID,59350,58260
89,AAL1603_532,189,41980,43860,158,41976,43860,0,261.7,64.5,545.5,526.8,36000,6366,Q,MD83,STL,DEP,DCA,-1,0,261.212,65.542,545.167,526.895,36000,6826,-1,43340,36000,n/a,ZDC,43260,42150
90,AAL1609_514,289,42270,45150,241,42264,45156,0,326.2,112.45,580.7,324.9,38000,32700,Q,B762,MIA,OVR,JFK,-1,0,325.682,112.68,580.254,325.611,38000,32980,-1,42430,36000,n/a,ZNY,44550,42280
91,AAL1611_697,164,58230,59860,136,58224,59868,0,245.208,58.466,528.552,497.467,32000,12650,Q,MD83,DFW,DEP,DCA,-1,0,244.192,59.257,528.359,497.686,32000,12955,-1,59040,32000,n/a,ZDC,59260,58240
92,AAL1621_163,301,68670,71670,251,68664,71676,0,334.5,104.15,587.55,339.5,38000,32250,Q,B752,MIA,OVR,LGA,-1,0,333.824,104.402,586.975,340.597,38000,32439,-1,68960,38000,n/a,ZNY,71070,68930
93,AAL1645_476,76,46230,46980,64,46224,46980,0,169.701,95.6,361.3,342.25,29300,6350,Q,B738,ORD,DEP,RDU,-1,0,168.997,96.692,360.325,342.401,29108,6772,-1,46980,29300,n/a,ZDC,46380,46230
94,AAL1655_671,294,76760,79690,242,76752,79692,0,316.266,108.1,589.767,327.817,38000,36533,Q,B752,MIA,OVR,LGA,-1,0,315.664,108.632,589.338,328.904,38000,36677,-1,76860,38000,n/a,ZNY,79090,76960
95,AAL1657_404,82,54210,55020,65,54204,55020,0,169.952,87.5,344.2,328.3,27900,6150,Q,MD83,DFW,DEP,RDU,-1,0,169.336,88.292,344.141,328.642,27683,6578,-1,55020,27900,n/a,ZDC,54420,54230
96,AAL1671_812,333,60460,63780,265,60456,63780,0,356.868,101.6,598.734,313.8,36000,25266,Q,B752,MMUN,UNK,JFK,-1,0,356.155,102.275,598.664,315.192,36000,25471,-1,60950,36000,n/a,ZNY,63180,60980
97,AAL1674_207,158,84810,86380,132,84804,86388,0,293.9,162.403,378.967,226.057,37000,36916,Q,B752,JFK,UNK,MMUN,-1,0,293.389,162.956,378.229,226.95,37000,36969,-1,-1,99900,n/a,ZJX,86380,84940
98,AAL1674_507,116,830,1980,98,824,1988,0,418.968,342.3,596.168,475.749,39000,11000,Q,B752,JFK,UNK,MMUN,-1,0,418.558,342.726,595.743,476.624,38979,11000,-1,-1,99900,n/a,ZDC,1380,830
99,AAL1678_434,122,55380,56590,98,55380,56592,0,261.317,120.9,574.6,555.634,33000,9666,Q,MD82,BWI,ARR,DFW,-1,0,260.311,122.067,574.545,555.719,32958,10070,-1,-1,99900,n/a,ZDC,55990,55380
100,AAL1686_554,178,48630,50400,147,48624,50400,0,187.8,53.2,471.3,355.234,32000,4000,Q,MD83,RDU,ARR,ORD,-1,0,187.192,53.947,470.931,355.544,31886,4192,-1,-1,99900,n/a,ZID,49800,48660
101,AAL1698_374,110,79260,80350,89,79260,80352,0,260.1,136,579.3,553.7,29700,10133,Q,MD82,BWI,ARR,DFW,-1,0,259.25,137.925,578.992,553.83,29433,10350,79620,-1,99900,n/a,ZOB,79750,79310
102,AAL1702_131,136,11390,12740,114,11384,12740,0,183.083,60.8,416.867,351.1,31450,2200,Q,MD83,RDU,ARR,DFW,-1,0,183.032,62.033,416.746,351.85,31261,2500,11680,-1,99900,n/a,ZTL,12140,11560
103,AAL1705_251,236,52640,54990,197,52632,54996,0,310.831,70.999,601.633,508.6,31500,28000,Q,MD83,DFW,OVR,EWR,-1,0,310.179,71.733,601.222,508.816,31417,28000,-1,52790,30016,n/a,ZDC,54390,52640
104,AAL1710_480,169,13180,14860,138,13172,14864,0,237.17,52.067,532,486.167,37000,3000,Q,MD82,IAD,ARR,DFW,-1,0,236.753,53.04,531.744,486.191,37000,3002,13530,-1,99900,n/a,ZID,14260,13220
105,AAL1711_988,275,37460,40200,229,37452,40200,0,312.633,106,571.1,321.3,38000,36000,Q,B752,MIA,OVR,BOS,-1,0,311.981,106.633,570.658,322.542,38000,36000,-1,38980,38000,n/a,ZNY,39600,37490
106,AAL1717_541,249,40380,42860,202,40380,42864,0,320.6,59.734,607.6,509.533,36000,30000,Q,B738,DFW,OVR,BDL,-1,0,319.8,60.88,607.15,509.585,36000,30000,-1,41050,34000,n/a,ZNY,42260,40400
107,AAL1719_792,129,85100,86380,108,85092,86388,0,281.2,153.933,543.366,520.733,31166,3566,Q,MD82,DFW,DEP,BWI,-1,0,280.865,154.725,543.128,520.764,31014,3857,-1,86380,31166,n/a,ZDC,86380,85240
108,AAL1720_693,122,80790,82000,102,80784,82008,0,229.034,126.651,571.55,511.016,33000,5000,Q,MD83,IAD,ARR,DFW,-1,0,228.578,127.625,571.15,511.153,32894,5000,-1,-1,99900,n/a,ZOB,81400,80960
109,AAL1723_263,304,38860,41890,251,38856,41892,0,341.3,107.1,594.333,325.817,38000,38000,Q,B738,MIA,OVR,BDL,-1,0,340.715,107.528,593.712,326.71,38000,38000,-1,-1,99900,n/a,ZNY,41290,39120
110,AAL1727_998,354,6760,10290,290,6752,10292,0,397.034,218.483,595.736,181.65,36000,17066,Q,B752,MIA,OVR,LGA,-1,0,396.984,218.842,594.776,182.863,36000,17377,-1,7480,36000,n/a,ZNY,9690,6820
111,AAL1738_833,183,7740,9560,152,7736,9560,0,470.4,356.6,583.2,461.833,38000,1500,Q,B738,PHL,UNK,TJSJ,-1,0,469.811,357.017,583.15,462.358,37995,1658,8500,-1,99900,n/a,ZNY,8960,8260
112,AAL1739_322,219,50880,53060,180,50880,53064,0,241.45,89.967,524.2,350.933,30100,3700,Q,MD82,DFW,DEP,IAD,-1,0,241.267,91.019,523.633,351.537,30039,4125,-1,51900,30000,n/a,ZDC,52460,50980
113,AAL173_565,384,64180,68010,317,64176,68016,0,450.199,184.65,629.933,350.5,40000,2700,Q,B763,RDU,UNK,EGLL,-1,0,449.677,184.989,629.193,350.824,40000,2791,67030,-1,99900,n/a,ZBW,67410,64280
114,AAL1743_315,190,47190,49080,158,47184,49080,0,259.499,60,529.4,503.4,38000,7550,Q,B738,DFW,DEP,DCA,-1,0,258.878,61.108,529.291,503.667,38000,7919,-1,48470,38000,n/a,ZDC,48480,47240
115,AAL174_924,237,84020,86380,195,84012,86388,0,380.534,168.467,589.501,346.533,37000,8266,Q,B763,EGLL,UNK,RDU,-1,0,379.808,168.758,588.754,347.034,37000,8559,-1,85110,37000,n/a,ZDC,86080,84090
116,AAL1752_867,315,70550,73690,260,70548,73692,0,427.833,361.434,590.334,248.433,37000,10750,Q,B763,JFK,UNK,MDSD,-1,0,427.404,361.564,589.543,249.46,37000,10985,-1,71090,36000,n/a,ZNY,73090,71090
117,AAL1762_647,390,59720,63610,321,59712,63612,0,382.967,205.3,601.45,154.932,37000,10200,Q,B752,LGA,OVR,MIA,-1,0,382.309,205.421,600.802,155.733,37000,10200,62490,-1,99900,n/a,ZJX,63390,59790
118,AAL1765_409,225,43670,45910,187,43668,45912,0,367.317,257.13,540.018,307.783,39000,10033,Q,B738,TJSJ,UNK,IAD,-1,0,366.458,257.927,539.725,308.606,39000,10303,-1,45030,39000,n/a,ZDC,45310,43890
119,AAL1766_204,294,80010,82940,245,80004,82944,0,415.05,281.701,541.566,267.15,36000,8000,Q,B738,IAD,UNK,TJSJ,-1,0,414.37,282.276,541.225,267.823,36000,8000,82430,-1,99900,n/a,ZNY,82340,80360
120,AAL1771_551,290,75690,78580,239,75684,78588,0,309.4,116.9,578.95,336.803,38000,37000,Q,B752,MIA,OVR,JFK,-1,0,308.622,116.948,578.36,337.568,38000,37000,-1,76080,38000,n/a,ZNY,77980,75890
121,AAL1777_564,285,48560,51400,231,48552,51408,0,309.767,111.833,585.434,322.2,32333,29366,Q,MD82,MCO,OVR,JFK,-1,0,309.186,112.184,585.099,323.233,32139,29425,-1,48800,32000,n/a,ZNY,50800,48590
122,AAL1782_625,379,2840,6620,312,2840,6620,0,416,149.1,593.7,212.3,33000,11000,Q,MD82,JFK,OVR,MCO,-1,0,415.6,149.575,592.892,213.017,33000,11000,-1,-1,99900,n/a,ZJX,6020,3000
123,AAL1783_300,238,71610,73980,197,71604,73980,0,241.067,34.4,525.604,441.467,30000,4000,Q,MD82,DFW,DEP,IAD,-1,0,240.817,35.533,524.966,441.757,30000,4209,-1,73080,30000,n/a,ZDC,73380,71840
124,AAL1786_362,422,58970,63180,345,58968,63180,0,415,86.716,592.2,228.3,33000,11000,Q,MD83,JFK,OVR,TPA,-1,0,414.483,87.627,591.508,229.447,33000,11000,-1,-1,99900,n/a,ZJX,62580,59300
125,AAL1787_236,303,79260,82280,251,79260,82284,0,329.1,100.833,583.2,311.2,32100,30700,Q,MD83,TPA,OVR,JFK,-1,0,328.458,101.067,582.458,312.022,32100,30817,-1,79390,32000,n/a,ZNY,81680,79320
126,AAL1788_339,107,64480,65540,89,64476,65544,0,176.7,102.068,348.933,275.384,23766,6966,Q,MD82,RDU,ARR,DFW,-1,0,176.519,103.614,348.385,276.157,23677,7115,64740,-1,99900,n/a,ZJX,64940,64520
127,AAL1813_937,260,54680,57270,210,54672,57276,0,299.699,106.8,578.599,325.1,32000,28100,Q,B752,MIA,OVR,LGA,-1,0,299.079,107.093,578.032,325.75,32000,28237,-1,55020,32000,n/a,ZDC,56670,54680
128,AAL1857_579,244,44510,46940,203,44508,46944,0,389.234,281.6,532.585,287.2,37000,4266,Q,B738,TJSJ,UNK,BWI,-1,0,388.534,281.752,532.043,287.955,37000,4597,46700,46150,37000,n/a,ZDC,46340,44740
129,AAL185_038,232,4910,7220,191,4904,7220,0,310.699,40.9,593.15,508.2,30000,28000,Q,B762,LAX,OVR,JFK,-1,0,309.892,42.142,593.089,508.2,30000,28000,6720,5110,30000,n/a,ZNY,6620,4920
130,AAL1861_620,187,69690,71550,156,69684,71556,0,257.954,61.95,529.551,503.4,36000,7950,Q,B738,DFW,DEP,DCA,-1,0,257.456,62.841,529.444,503.577,36000,8466,-1,71000,36000,n/a,ZDC,70950,69810
131,AAL1866_140,454,55910,60440,375,55908,60444,0,382.167,203.833,635.5,175.049,35000,6000,Q,B752,EWR,OVR,MIA,-1,0,381.885,204.02,634.924,176.248,35000,6000,59200,-1,99900,n/a,ZJX,59840,55920
132,AAL1876_542,183,1240,3060,151,1232,3068,0,404.1,275.7,622.8,452.3,37000,5133,Q,B752,LGA,OVR,MIA,-1,0,403.672,276.179,622.267,453.028,37000,5417,1960,-1,99900,n/a,ZDC,2450,1240
133,AAL1878_057,197,51440,53400,165,51432,53400,0,261.134,58.8,531.9,502.1,34000,5100,Q,MD83,DFW,DEP,DCA,-1,0,260.784,59.867,531.761,502.275,34000,5397,-1,52590,34000,n/a,ZDC,52800,51470
134,AAL1891_099,216,76370,78520,180,76368,78528,0,280.05,57.867,583.533,502.3,32000,24433,Q,MD82,DFW,OVR,PHL,-1,0,279.065,58.649,582.868,502.507,32000,24571,-1,76940,32000,n/a,ZNY,77920,76480
135,AAL1897_049,210,55310,57400,174,55308,57408,0,270.383,45.6,577.867,500.333,30000,28000,Q,MD83,DFW,OVR,BOS,-1,0,269.65,46.389,577.324,500.491,30000,28000,-1,-1,99900,n/a,ZNY,56800,55350
136,AAL1900_676,174,18380,20110,145,18372,20112,0,250.934,40.264,526.883,473.132,37000,6450,Q,B738,DCA,ARR,DFW,-1,0,250.216,41.368,526.778,473.414,37000,6691,18930,-1,99900,n/a,ZID,19510,18530
137,AAL1912_951,133,6950,8270,112,6944,8276,0,267.402,107.35,584.2,555.2,31000,10300,Q,MD82,BWI,ARR,DFW,-1,0,266.708,108.457,584.006,555.4,31000,10380,7460,-1,99900,n/a,ZOB,7670,7130
138,AAL1913_274,217,44970,47130,179,44964,47136,0,285.7,72.6,589.15,505.4,32100,31900,Q,MD82,DFW,OVR,EWR,-1,0,284.937,73.406,588.712,505.545,32100,31900,46900,-1,99900,n/a,ZNY,46530,44990
139,AAL1917_462,272,74010,76720,227,74004,76728,0,321.933,97.034,593.733,371.901,28000,27400,Q,MD83,MCO,OVR,JFK,-1,0,321.165,97.37,593.144,373.102,28000,27569,-1,74060,28000,n/a,ZNY,76120,74020
140,AAL1921_017,291,37460,40360,244,37452,40368,0,334.969,112.067,588.303,333.702,38000,31033,Q,B752,MIA,OVR,EWR,-1,0,334.377,112.406,587.732,334.405,38000,31181,-1,37800,38000,n/a,ZNY,39760,37710
141,AAL1927_610,351,81710,85210,292,81708,85212,0,333.8,87.1,587.183,268.3,38000,35933,Q,B752,MIA,OVR,BOS,-1,0,333.209,87.244,586.556,269.122,38000,35972,-1,84730,38000,n/a,ZNY,84100,81900
142,AAL1932_868,410,6050,10140,341,6044,10148,0,371.633,207.5,634.933,167.4,35000,35000,Q,B738,CYUL,UNK,MIA,-1,0,371.43,207.651,634.092,168.278,35000,35000,-1,-1,99900,n/a,ZJX,9540,6200
143,AAL1939_193,393,38780,42700,326,38772,42708,0,401.233,216.5,602.034,174.5,38000,19233,Q,B752,MIA,OVR,LGA,-1,0,401.003,216.755,601.64,175.373,38000,19511,-1,39540,36000,n/a,ZNY,42100,38800
144,AAL1951_043,208,79300,81370,173,79296,81372,0,289.267,82,589.634,510.05,32000,29633,Q,MD82,DFW,OVR,JFK,-1,0,288.512,83.071,588.871,510.3,32000,29784,-1,79550,32000,n/a,ZNY,81040,79320
145,AAL1962_372,163,2080,3700,134,2072,3704,0,238.033,55.833,526.6,491.9,31083,6000,Q,MD82,IAD,ARR,DFW,-1,0,237.381,56.889,526.588,492.105,31030,6000,2510,-1,99900,n/a,ZID,3100,2160
146,AAL1981_480,404,62120,66150,331,62112,66156,0,400.967,214.1,610.067,159.85,38000,17366,Q,B752,MIA,OVR,LGA,-1,0,400.763,214.425,609.272,160.825,38000,17535,-1,63100,38000,n/a,ZNY,65550,62210
147,AAL1984_013,152,53850,55360,128,53844,55368,0,153.866,79.8,588.866,404.55,37000,35000,Q,B738,CYUL,UNK,MIA,-1,0,153.037,80.322,588.175,405.466,37000,35000,-1,54810,37000,n/a,ZDC,54760,53850
148,AAL1987_353,440,65520,69910,362,65520,69912,0,416.8,225.883,648.7,168.35,38000,38000,Q,B738,MIA,UNK,CYUL,-1,0,416.583,226.28,647.567,169.426,38000,38000,-1,-1,99900,n/a,ZNY,69310,65810
149,AAL1990_539,407,59010,63070,336,59004,63072,0,450.4,160.467,630.25,230.117,38000,36000,Q,B752,MIA,OVR,BOS,-1,0,449.809,161.256,629.507,231.027,38000,36000,-1,59300,38000,n/a,ZBW,62470,59070
150,AAL1993_952,179,82490,84270,147,82488,84276,0,258.917,70.201,541.75,526.967,34100,7116,Q,MD83,STL,DEP,DCA,-1,0,258.062,71.04,541.605,527.105,34038,7865,-1,83540,34000,n/a,ZDC,83670,82540
151,AAL1997_129,75,43680,44420,62,43680,44424,0,169.4,90.533,345.8,336.933,28000,6400,Q,MD82,DFW,DEP,RDU,-1,0,168.467,91.588,345.592,337.478,27768,7042,-1,44420,28000,n/a,ZDC,43820,43710
152,AAL1999_453,298,76070,79040,246,76068,79044,0,305.351,110.033,583.034,319.866,38000,36266,Q,B752,MIA,OVR,EWR,-1,0,304.421,110.403,582.387,321.041,38000,36497,-1,76230,38000,n/a,ZNY,78440,76190
153,AAL2011_252,129,85100,86380,100,85092,86388,0,320.938,192.7,607.836,549.533,36000,36000,Q,B738,DFW,OVR,BDL,-1,0,320.213,193.469,607.403,549.756,36000,36000,-1,-1,99900,n/a,ZNY,86380,85370
154,AAL2015_255,280,44520,47310,231,44520,47316,0,322.3,112.35,577.2,321.95,38000,37800,Q,B752,MIA,OVR,LGA,-1,0,321.7,112.685,576.808,323.043,38000,37900,-1,44540,38000,n/a,ZNY,46710,44540
155,AAL201_669,215,40110,42250,179,40104,42252,0,301.55,77.716,593.05,506.633,36000,29250,Q,B762,LAX,OVR,JFK,-1,0,300.821,78.702,592.882,506.817,36000,29411,-1,40350,34000,n/a,ZNY,41650,40130
156,AAL2029_076,203,44040,46060,165,44040,46068,0,285.9,75.701,587.1,505.967,32100,31600,Q,MD83,DFW,OVR,BOS,-1,0,284.8,76.679,586.308,506.184,32065,31733,-1,44090,32016,n/a,ZNY,45460,44140
157,AAL2042_051,364,6050,9680,301,6044,9680,0,398.4,220.05,567.2,151.65,35000,17100,Q,B763,JFK,OVR,MIA,-1,0,397.7,220.266,566.258,152.589,35000,17392,-1,-1,99900,n/a,ZJX,9450,6220
158,AAL2043_787,306,44970,48020,255,44964,48024,0,284.583,162.134,531.483,230.067,38000,2050,Q,B738,MIA,DEP,DCA,-1,0,284.521,162.844,531.156,230.871,38000,2265,-1,46700,38000,n/a,ZDC,47420,45260
159,AAL2045_891,128,2270,3540,108,2264,3548,0,203.651,67.034,561.633,529.15,38000,27500,Q,B738,ORD,DEP,DCA,-1,0,202.675,67.686,561.205,529.207,38000,27730,-1,2650,38000,n/a,ZDC,2940,2270
160,AAL2060_565,420,57160,61350,348,57156,61356,0,420.35,125.667,629.352,224.333,29000,25300,Q,B752,BOS,OVR,MIA,-1,0,420.015,125.938,628.388,225.08,29000,25493,61160,-1,99900,n/a,ZJX,60750,57300
161,AAL2096_097,144,68870,70300,121,68868,70308,0,262.035,97.167,584,556,28766,10566,Q,MD83,BWI,ARR,DFW,-1,0,261.519,98.01,583.893,556.094,28612,10710,69480,-1,99900,n/a,ZOB,69700,69080
162,AAL2170_263,423,68220,72440,351,68220,72444,0,420.067,218,602.501,137.2,39066,6333,Q,B752,JFK,OVR,MIA,-1,0,419.872,218.158,601.943,138.217,39027,6573,-1,-1,99900,n/a,ZJX,71840,68400
163,AAL21_798,115,1120,2260,97,1112,2264,0,194.067,51.8,536.5,520.833,32200,32100,Q,B762,LAX,OVR,JFK,-1,0,193.224,52.862,536.224,520.966,32133,32100,-1,-1,99900,n/a,ZDC,1660,1120
164,AAL2203_637,239,1440,3820,197,1436,3824,0,296.333,58.233,593.033,501.8,30000,29908,Q,MD83,DFW,OVR,EWR,-1,0,295.596,59.168,592.594,501.887,30000,29968,-1,-1,99900,n/a,ZNY,3220,1570
165,AAL223_738,224,3230,5460,188,3224,5468,0,298.3,46.834,594.2,500.5,30000,30000,Q,B738,LAX,OVR,BOS,-1,0,297.457,47.649,593.718,500.646,30000,30000,-1,-1,99900,n/a,ZNY,4860,3250
166,AAL2249_737,82,37600,38410,68,37596,38412,0,169.371,84.934,345.767,333.867,28683,6200,Q,MD83,DFW,DEP,RDU,-1,0,168.582,85.762,345.602,334.295,28564,6688,-1,38410,28683,n/a,ZDC,37810,37650
167,AAL2255_667,297,75080,78040,245,75072,78048,0,315.8,101.033,577.266,316.5,36000,35500,Q,B763,MIA,OVR,JFK,-1,0,315.205,101.518,576.856,317.288,36000,35833,-1,-1,99900,n/a,ZNY,77440,75110
168,AAL2260_987,221,56270,58470,180,56268,58476,0,309.301,70.584,403.151,287.717,35000,5050,Q,MD83,ORF,ARR,DFW,-1,0,308.953,71.614,402.641,288.271,35000,5139,58190,-1,99900,n/a,ZTL,57870,56450
169,AAL2376_863,278,58790,61560,232,58788,61560,0,247.6,118.65,516.2,225.783,37000,3500,Q,B738,IAD,ARR,MIA,-1,0,247.539,119.06,515.567,226.684,37000,3717,-1,-1,99900,n/a,ZJX,60960,58950
170,AAL2430_135,112,85050,86160,94,85044,86160,0,263.5,128.55,574.4,555,31800,9500,Q,B738,BWI,ARR,DFW,-1,0,262.642,129.617,574.214,555.091,31640,9800,-1,-1,99900,n/a,ZOB,85560,85260
171,AAL2435_194,78,54510,55280,66,54504,55284,0,169.449,105.4,373.834,342.4,30800,6900,Q,MD83,ORD,DEP,RDU,-1,0,168.925,105.66,373.036,342.504,30601,7237,-1,55280,30800,n/a,ZDC,54680,54570
172,AAL2440_639,215,3010,5150,177,3008,5156,0,312.701,62.983,466.6,419.75,31000,7300,Q,MD82,ORF,ARR,DFW,-1,0,311.603,63.999,466.506,420.284,30961,7857,4260,-1,99900,n/a,ZID,4550,3050
173,AAL2491_850,117,80390,81550,97,80388,81552,0,170.834,83.1,373.117,330.6,30050,5950,Q,MD82,ORD,DEP,RDU,-1,0,170.483,83.7,372.518,330.743,29853,6132,-1,81550,30050,n/a,ZDC,80950,80400
174,AAL2503_592,241,38700,41100,196,38700,41100,0,245.966,108.9,525.6,323.9,38100,4900,Q,B738,MIA,DEP,IAD,-1,0,245.602,109.492,525.367,325.108,38100,5392,-1,40060,38100,n/a,ZDC,40500,39000
175,AAL2555_579,234,48870,51200,195,48864,51204,0,285.55,39.233,585.133,498.6,32000,24350,Q,MD83,DFW,OVR,PHL,-1,0,284.771,40.186,585.042,498.881,32000,24492,-1,49290,32000,n/a,ZNY,50600,48900
176,AAL2559_099,42,85970,86380,36,85968,86388,0,338.884,300.333,591.934,562.567,30733,30000,Q,B752,MIA,OVR,LGA,-1,0,338.17,301.122,591.189,562.766,30566,30000,-1,86380,30733,n/a,ZNY,86380,86320
177,AAL2559_675,190,710,2600,157,704,2600,0,301.55,214.3,396.75,167.1,40000,38000,Q,B752,MIA,OVR,LGA,-1,0,301.118,214.617,395.824,168.358,40000,38017,-1,900,40000,n/a,ZDC,2000,710
178,AAL259_606,187,36760,38620,155,36756,38628,0,260.001,61.333,530.1,522.1,36000,7033,Q,B738,DFW,DEP,DCA,-1,0,259.358,62.598,529.95,522.124,36000,7498,-1,37680,34000,n/a,ZDC,38020,36890
179,AAL263_456,179,66580,68360,145,66576,68364,0,240.801,73.967,526.467,505.9,36000,2866,Q,B738,LAX,DEP,IAD,-1,0,240.429,74.885,526.206,506.044,36000,3162,-1,68060,36000,n/a,ZDC,67760,66690
180,AAL282_776,181,83800,85600,152,83796,85608,0,245.433,29.866,527.6,459.233,37000,8133,Q,B738,DCA,ARR,DFW,-1,0,244.926,31,527.353,459.366,37000,8288,84520,-1,99900,n/a,ZID,85000,84160
181,AAL290Q_159,334,8540,11870,272,8540,11876,0,364,226.4,558.401,180.3,37000,8350,Q,B738,PHL,OVR,MIA,-1,0,363.924,226.592,557.748,181.492,37000,8531,-1,-1,99900,n/a,ZJX,11720,8580
182,AAL318_024,170,11090,12780,140,11084,12788,0,253.335,55.8,527.134,485.8,29000,4933,Q,MD83,DCA,ARR,DFW,-1,0,252.889,56.477,527.082,486.384,29000,5071,11870,-1,99900,n/a,ZID,12180,11110
183,AAL367_647,191,40410,42310,160,40404,42312,0,261.251,57.317,531.6,510.15,34000,5700,Q,B738,DFW,DEP,DCA,-1,0,260.904,58.339,531.465,510.484,34000,6151,-1,41390,30000,n/a,ZDC,41710,40520
